latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
18.72083,79.54057,307.39,0.39,0.44,2026-09-07,2010,N,VIIRS,n,2.0NRT,293.05,0.99,N
19.09837,82.16897,324.98,0.43,0.38,2026-09-07,2010,N,VIIRS,n,2.0NRT,292.16,1.13,N
19.09908,82.16777,317.36,0.43,0.38,2026-09-07,2010,N,VIIRS,n,2.0NRT,291.83,1.29,N
19.10188,82.16952,309.46,0.43,0.38,2026-09-07,2010,N,VIIRS,n,2.0NRT,292.87,1.13,N
19.10259,82.16832,310.34,0.43,0.38,2026-09-07,2010,N,VIIRS,n,2.0NRT,293.22,1.29,N
19.10317,82.1642,321.03,0.43,0.38,2026-09-07,2010,N,VIIRS,n,2.0NRT,291.84,1.6,N
19.82112,79.23884,306.04,0.42,0.45,2026-09-07,2010,N,VIIRS,n,2.0NRT,292.13,0.75,N
19.93037,79.12118,307.83,0.42,0.46,2026-09-07,2010,N,VIIRS,n,2.0NRT,292.39,1.22,N
19.93666,73.71207,310.84,0.47,0.64,2026-09-07,2010,N,VIIRS,n,2.0NRT,284.38,1.69,N
20.69603,78.6388,306.68,0.46,0.47,2026-09-07,2010,N,VIIRS,n,2.0NRT,291.14,1.29,N
20.75949,85.2986,324.96,0.38,0.36,2026-09-07,2010,N,VIIRS,n,2.0NRT,291.89,2.66,N
20.76007,85.29493,312.01,0.38,0.36,2026-09-07,2010,N,VIIRS,n,2.0NRT,291.57,1.51,N
20.76065,85.29126,306.88,0.38,0.36,2026-09-07,2010,N,VIIRS,n,2.0NRT,291.03,1.51,N
20.78513,85.26547,313.15,0.38,0.36,2026-09-07,2010,N,VIIRS,n,2.0NRT,290.61,2.66,N
20.78571,85.2618,316.32,0.38,0.36,2026-09-07,2010,N,VIIRS,n,2.0NRT,291.42,3.1,N
20.7896,85.25873,334.98,0.38,0.36,2026-09-07,2010,N,VIIRS,n,2.0NRT,291.18,3.1,N
20.7929,85.25932,306.66,0.38,0.36,2026-09-07,2010,N,VIIRS,n,2.0NRT,291.29,1.4,N
20.79349,85.25565,321.86,0.38,0.36,2026-09-07,2010,N,VIIRS,n,2.0NRT,291.6,6.87,N
20.79407,85.25198,330.59,0.38,0.36,2026-09-07,2010,N,VIIRS,n,2.0NRT,290.7,6.87,N
20.79621,85.2599,316.79,0.38,0.36,2026-09-07,2010,N,VIIRS,n,2.0NRT,291.21,1.4,N
20.79949,85.26003,321.45,0.38,0.36,2026-09-07,2010,N,VIIRS,n,2.0NRT,291.23,2.16,N
20.80338,85.25696,313.52,0.38,0.36,2026-09-07,2010,N,VIIRS,n,2.0NRT,291.4,2.79,N
20.80668,85.25755,328.96,0.38,0.36,2026-09-07,2010,N,VIIRS,n,2.0NRT,292.94,4.39,N
20.86272,84.9882,329.87,0.38,0.36,2026-09-07,2010,N,VIIRS,n,2.0NRT,292.92,1.58,N
20.86487,84.99614,318.33,0.38,0.36,2026-09-07,2010,N,VIIRS,n,2.0NRT,292.61,1.87,N
20.86545,84.99247,315.54,0.38,0.36,2026-09-07,2010,N,VIIRS,n,2.0NRT,292.53,1.87,N
20.86602,84.98879,308,0.38,0.36,2026-09-07,2010,N,VIIRS,n,2.0NRT,292.16,1.58,N
20.86818,84.99673,345.11,0.38,0.36,2026-09-07,2010,N,VIIRS,n,2.0NRT,294.01,3.91,N
20.86876,84.99306,312.48,0.38,0.36,2026-09-07,2010,N,VIIRS,n,2.0NRT,292.77,3.91,N
20.87148,84.99731,316.29,0.38,0.36,2026-09-07,2010,N,VIIRS,n,2.0NRT,292.05,3.91,N
20.88371,84.98437,311.78,0.38,0.36,2026-09-07,2010,N,VIIRS,n,2.0NRT,292.57,1.57,N
20.88428,84.9807,320.52,0.38,0.36,2026-09-07,2010,N,VIIRS,n,2.0NRT,292.25,1.57,N
20.88702,84.98495,310.15,0.38,0.36,2026-09-07,2010,N,VIIRS,n,2.0NRT,292.78,1.57,N
20.88759,84.98129,333.47,0.38,0.36,2026-09-07,2010,N,VIIRS,n,2.0NRT,292.81,1.57,N
20.95701,85.01184,311.63,0.38,0.36,2026-09-07,2010,N,VIIRS,n,2.0NRT,293.53,3.02,N
20.96017,85.18622,311.27,0.38,0.36,2026-09-07,2010,N,VIIRS,n,2.0NRT,291.32,2.11,N
20.96191,85.17519,308.15,0.38,0.36,2026-09-07,2010,N,VIIRS,n,2.0NRT,291.84,1.78,N
20.96249,85.17152,322.78,0.38,0.36,2026-09-07,2010,N,VIIRS,n,2.0NRT,292.1,1.54,N
20.9629,85.19048,322.56,0.38,0.36,2026-09-07,2010,N,VIIRS,n,2.0NRT,292.72,3.35,N
20.96307,85.16784,322.16,0.38,0.36,2026-09-07,2010,N,VIIRS,n,2.0NRT,292.43,1.54,N
